provincia;municipio;distrito;seccion;mesa;apellido_desde;apellido_hasta;nombre_colegio;direccion
ZARAGOZA;ZARAGOZA;3;18;B;L;Z;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA;ZARAGOZA;3;19;U;A;Z;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA;ZARAGOZA;3;20;A;A;L;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA;ZARAGOZA;3;20;B;M;Z;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA;ZARAGOZA;3;21;A;A;K;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA;ZARAGOZA;3;21;B;L;Z;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA;ZARAGOZA;3;22;A;A;K;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA;ZARAGOZA;3;22;B;L;Z;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA;ZARAGOZA;3;23;U;A;Z;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA;ZARAGOZA;3;24;A;A;K;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA;ZARAGOZA;3;24;B;L;Z;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA;ZARAGOZA;3;25;U;A;Z;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA;ZARAGOZA;3;26;U;A;Z;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA;ZARAGOZA;3;27;U;A;Z;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;3;28;U;A;Z;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;3;29;A;A;K;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;3;29;B;L;Z;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;3;30;A;A;K;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;3;30;B;L;Z;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;3;32;A;A;K;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA;ZARAGOZA;3;32;B;L;Z;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA;ZARAGOZA;3;33;U;A;Z;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA;ZARAGOZA;3;34;U;A;Z;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA;ZARAGOZA;3;35;U;A;Z;C.E.I.P. MONSALUD;CALLE MARIANELA GARCIA VILLAS 1
ZARAGOZA;ZARAGOZA;3;36;A;A;K;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA;ZARAGOZA;3;36;B;L;Z;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA;ZARAGOZA;3;37;U;A;Z;CENTRO CIVICO DELICIAS;AVDA NAVARRA 54
ZARAGOZA;ZARAGOZA;3;38;A;A;K;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA;ZARAGOZA;3;38;B;L;Z;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA;ZARAGOZA;3;39;A;A;K;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA;ZARAGOZA;3;39;B;L;Z;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA;ZARAGOZA;3;41;U;A;Z;C.E.I.P. MONSALUD;CALLE MARIANELA GARCIA VILLAS 1
ZARAGOZA;ZARAGOZA;3;42;A;A;K;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA;ZARAGOZA;3;42;B;L;Z;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA;ZARAGOZA;3;43;A;A;K;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA;ZARAGOZA;3;43;B;L;Z;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA;ZARAGOZA;3;44;U;A;Z;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA;ZARAGOZA;3;45;A;A;K;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA;ZARAGOZA;3;45;B;L;Z;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA;ZARAGOZA;3;46;U;A;Z;C.E.I.P. JOSE MARIA MIR;CALLE DUQUESA VILLAHERMOSA 58
ZARAGOZA;ZARAGOZA;3;47;A;A;K;I.E.S. JERONIMO ZURITA;AVDA JUAN CARLOS I 11
ZARAGOZA;ZARAGOZA;3;47;B;L;Z;I.E.S. JERONIMO ZURITA;AVDA JUAN CARLOS I 11
ZARAGOZA;ZARAGOZA;3;48;A;A;K;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA;ZARAGOZA;3;48;B;L;Z;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA;ZARAGOZA;3;49;U;A;Z;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA;ZARAGOZA;3;51;U;A;Z;CENTRO E.P.A. JUAN JOSE LORENTE;CALLE CASTELLOTE 3
ZARAGOZA;ZARAGOZA;3;52;A;A;K;C.E.I.P. CIUDAD DE ZARAGOZA;CALLE ESCULTOR PALAO 17
ZARAGOZA;ZARAGOZA;3;52;B;L;Z;C.E.I.P. CIUDAD DE ZARAGOZA;CALLE ESCULTOR PALAO 17
ZARAGOZA;ZARAGOZA;3;53;U;A;Z;C.E.I.P. CIUDAD DE ZARAGOZA;CALLE ESCULTOR PALAO 17
ZARAGOZA;ZARAGOZA;3;54;A;A;K;C.E.I.P. CIUDAD DE ZARAGOZA;CALLE ESCULTOR PALAO 17
ZARAGOZA;ZARAGOZA;3;54;B;L;Z;C.E.I.P. CIUDAD DE ZARAGOZA;CALLE ESCULTOR PALAO 17
ZARAGOZA;ZARAGOZA;3;55;A;A;K;C.E.I.P. CIUDAD DE ZARAGOZA;CALLE ESCULTOR PALAO 17
ZARAGOZA;ZARAGOZA;3;55;B;L;Z;C.E.I.P. CIUDAD DE ZARAGOZA;CALLE ESCULTOR PALAO 17
ZARAGOZA;ZARAGOZA;3;56;U;A;Z;C.E.I.P. CIUDAD DE ZARAGOZA;CALLE ESCULTOR PALAO 17
ZARAGOZA;ZARAGOZA;3;57;A;A;K;C.E.I.P. CIUDAD DE ZARAGOZA;CALLE ESCULTOR PALAO 17
ZARAGOZA;ZARAGOZA;3;57;B;L;Z;C.E.I.P. CIUDAD DE ZARAGOZA;CALLE ESCULTOR PALAO 17
ZARAGOZA;ZARAGOZA;3;60;U;A;Z;C.E.I.P. MONSALUD;CALLE MARIANELA GARCIA VILLAS 1
ZARAGOZA;ZARAGOZA;3;61;A;A;K;C.E.I.P. MONSALUD;CALLE MARIANELA GARCIA VILLAS 1
ZARAGOZA;ZARAGOZA;3;61;B;L;Z;C.E.I.P. MONSALUD;CALLE MARIANELA GARCIA VILLAS 1
ZARAGOZA;ZARAGOZA;3;62;A;A;K;I.E.S. FELIX DE AZARA;CALLE RAMIRO I DE ARAGON S/N
ZARAGOZA;ZARAGOZA;3;62;B;L;Z;I.E.S. FELIX DE AZARA;CALLE RAMIRO I DE ARAGON S/N
ZARAGOZA;ZARAGOZA;3;63;U;A;Z;C.E.I.P. ANTONIO BELTRAN MARTINEZ;VIA HISPANIDAD 68
ZARAGOZA;ZARAGOZA;3;64;U;A;Z;C.E.I.P. ANTONIO BELTRAN MARTINEZ;VIA HISPANIDAD 68
ZARAGOZA;ZARAGOZA;3;65;A;A;K;C.E.I.P. MONSALUD;CALLE MARIANELA GARCIA VILLAS 1
ZARAGOZA;ZARAGOZA;3;65;B;L;Z;C.E.I.P. MONSALUD;CALLE MARIANELA GARCIA VILLAS 1
ZARAGOZA;ZARAGOZA;3;66;A;A;K;I.E.S. FELIX DE AZARA;CALLE RAMIRO I DE ARAGON S/N
ZARAGOZA;ZARAGOZA;3;66;B;L;Z;I.E.S. FELIX DE AZARA;CALLE RAMIRO I DE ARAGON S/N
ZARAGOZA;ZARAGOZA;3;67;A;A;L;C.E.I.P. JOSE CAMON AZNAR;AVDA NAVARRA 141
ZARAGOZA;ZARAGOZA;3;67;B;M;Z;C.E.I.P. JOSE CAMON AZNAR;AVDA NAVARRA 141
ZARAGOZA;ZARAGOZA;3;68;A;A;K;C.E.I.P. JOSE CAMON AZNAR;AVDA NAVARRA 141
ZARAGOZA;ZARAGOZA;3;68;B;L;Z;C.E.I.P. JOSE CAMON AZNAR;AVDA NAVARRA 141
ZARAGOZA;ZARAGOZA;3;69;U;A;Z;CENTRO CIVICO DELICIAS;AVDA NAVARRA 54
ZARAGOZA;ZARAGOZA;3;70;U;A;Z;C.E.I.P. EMILIO MORENO CALVETE;PASEO CALANDA 13
ZARAGOZA;ZARAGOZA;3;71;A;A;L;C.E.I.P. MONSALUD;CALLE MARIANELA GARCIA VILLAS 1
ZARAGOZA;ZARAGOZA;3;71;B;M;Z;C.E.I.P. MONSALUD;CALLE MARIANELA GARCIA VILLAS 1
ZARAGOZA;ZARAGOZA;3;73;A;A;K;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA;ZARAGOZA;3;73;B;L;Z;C.E.I.P. ANA MAYAYO;CALLE ALFONSO C COMIN ROS 2
ZARAGOZA;ZARAGOZA;3;74;A;A;K;I.E.S. FELIX DE AZARA;CALLE RAMIRO I DE ARAGON S/N
ZARAGOZA;ZARAGOZA;3;74;B;L;Z;I.E.S. FELIX DE AZARA;CALLE RAMIRO I DE ARAGON S/N
ZARAGOZA;ZARAGOZA;3;75;A;A;K;C.E.I.P. JOSE CAMON AZNAR;AVDA NAVARRA 141
ZARAGOZA;ZARAGOZA;3;75;B;L;Z;C.E.I.P. JOSE CAMON AZNAR;AVDA NAVARRA 141
ZARAGOZA;ZARAGOZA;3;76;A;A;K;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;76;B;L;Z;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;77;A;A;K;I.E.S. JERONIMO ZURITA;AVDA JUAN CARLOS I 11
ZARAGOZA;ZARAGOZA;3;77;B;L;Z;I.E.S. JERONIMO ZURITA;AVDA JUAN CARLOS I 11
ZARAGOZA;ZARAGOZA;3;78;U;A;Z;I.E.S. JERONIMO ZURITA;AVDA JUAN CARLOS I 11
ZARAGOZA;ZARAGOZA;3;79;U;A;Z;C.E.I.P. ANDRES MANJON;CALLE DELICIAS 90
ZARAGOZA;ZARAGOZA;3;81;A;A;K;I.E.S. JERONIMO ZURITA;AVDA JUAN CARLOS I 11
ZARAGOZA;ZARAGOZA;3;81;B;L;Z;I.E.S. JERONIMO ZURITA;AVDA JUAN CARLOS I 11
ZARAGOZA;ZARAGOZA;3;82;A;A;L;C.E.I.P. ANTONIO BELTRAN MARTINEZ;VIA HISPANIDAD 68
ZARAGOZA;ZARAGOZA;3;82;B;M;Z;C.E.I.P. ANTONIO BELTRAN MARTINEZ;VIA HISPANIDAD 68
ZARAGOZA;ZARAGOZA;3;83;A;A;K;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;83;B;L;Z;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;84;U;A;Z;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA;ZARAGOZA;3;85;A;A;K;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA;ZARAGOZA;3;85;B;L;Z;COLEGIO HIJAS DE SAN JOSE;CALLE DUQUESA VILLAHERMOSA 16
ZARAGOZA;ZARAGOZA;3;86;A;A;K;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;86;B;L;Z;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;87;U;A;Z;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;88;A;A;K;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;88;B;L;Z;C.E.I.P. ALJAFERIA;CALLE JUAN XXIII 2
ZARAGOZA;ZARAGOZA;3;89;A;A;K;CENTRO CIVICO DELICIAS;AVDA NAVARRA 54
ZARAGOZA;ZARAGOZA;3;89;B;L;Z;CENTRO CIVICO DELICIAS;AVDA NAVARRA 55
ZARAGOZA;ZARAGOZA;3;90;A;A;K;I.E.S. JERONIMO ZURITA;AVDA JUAN CARLOS I 11
ZARAGOZA;ZARAGOZA;3;90;B;L;Z;I.E.S. JERONIMO ZURITA;AVDA JUAN CARLOS I 11
ZARAGOZA;ZARAGOZA;3;91;A;A;K;CENTRO CIVICO DELICIAS;AVDA NAVARRA 54
ZARAGOZA;ZARAGOZA;3;91;B;L;Z;CENTRO CIVICO DELICIAS;AVDA NAVARRA 54
ZARAGOZA;ZARAGOZA;4;1;U;A;Z;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;2;U;A;Z;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;3;U;A;Z;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;4;A;A;K;I.E.S. GOYA;AVDA GOYA 45
ZARAGOZA;ZARAGOZA;4;4;B;L;Z;I.E.S. GOYA;AVDA GOYA 45
ZARAGOZA;ZARAGOZA;4;5;A;A;K;I.E.S. GOYA;AVDA GOYA 45
ZARAGOZA;ZARAGOZA;4;5;B;L;Z;I.E.S. GOYA;AVDA GOYA 45
ZARAGOZA;ZARAGOZA;4;6;A;A;K;C.E.I.P. BASILIO PARAISO;CALLE SUPERVIA 29
ZARAGOZA;ZARAGOZA;4;6;B;L;Z;C.E.I.P. BASILIO PARAISO;CALLE SUPERVIA 29
ZARAGOZA;ZARAGOZA;4;7;U;A;Z;COLEGIO POMPILIANO ESCOLAPIAS;PASEO RUISEORES 28
ZARAGOZA;ZARAGOZA;4;8;U;A;Z;COLEGIO POMPILIANO ESCOLAPIAS;PASEO RUISEORES 28
ZARAGOZA;ZARAGOZA;4;9;A;A;K;COLEGIO ATADES E.E. SAN MARTIN DE PORRES;CALLE OCTAVIO DE TOLEDO 2
ZARAGOZA;ZARAGOZA;4;9;B;L;Z;COLEGIO ATADES E.E. SAN MARTIN DE PORRES;CALLE OCTAVIO DE TOLEDO 2
ZARAGOZA;ZARAGOZA;4;10;A;A;K;COLEGIO POMPILIANO ESCOLAPIAS;PASEO RUISEORES 28
ZARAGOZA;ZARAGOZA;4;10;B;L;Z;COLEGIO POMPILIANO ESCOLAPIAS;PASEO RUISEORES 28
ZARAGOZA;ZARAGOZA;4;11;A;A;K;COLEGIO ATADES E.E. SAN MARTIN DE PORRES;CALLE OCTAVIO DE TOLEDO 2
ZARAGOZA;ZARAGOZA;4;11;B;L;Z;COLEGIO ATADES E.E. SAN MARTIN DE PORRES;CALLE OCTAVIO DE TOLEDO 2
ZARAGOZA;ZARAGOZA;4;12;U;A;Z;COLEGIO ATADES E.E. SAN MARTIN DE PORRES;CALLE OCTAVIO DE TOLEDO 2
ZARAGOZA;ZARAGOZA;4;13;A;A;K;COLEGIO ATADES E.E. SAN MARTIN DE PORRES;CALLE OCTAVIO DE TOLEDO 2
ZARAGOZA;ZARAGOZA;4;13;B;L;Z;COLEGIO ATADES E.E. SAN MARTIN DE PORRES;CALLE OCTAVIO DE TOLEDO 2
ZARAGOZA;ZARAGOZA;4;14;U;A;Z;COLEGIO ATADES E.E. SAN MARTIN DE PORRES;CALLE OCTAVIO DE TOLEDO 2
ZARAGOZA;ZARAGOZA;4;15;U;A;Z;C.E.I.P. BASILIO PARAISO;CALLE SUPERVIA 29
ZARAGOZA;ZARAGOZA;4;16;A;A;K;C.E.I.P. BASILIO PARAISO;CALLE SUPERVIA 29
ZARAGOZA;ZARAGOZA;4;16;B;L;Z;C.E.I.P. BASILIO PARAISO;CALLE SUPERVIA 29
ZARAGOZA;ZARAGOZA;4;17;U;A;Z;C.E.I.P. BASILIO PARAISO;CALLE SUPERVIA 29
ZARAGOZA;ZARAGOZA;4;18;U;A;Z;C.E.I.P. BASILIO PARAISO;CALLE SUPERVIA 29
ZARAGOZA;ZARAGOZA;4;21;A;A;K;I.E.S. GOYA;AVDA GOYA 45
ZARAGOZA;ZARAGOZA;4;21;B;L;Z;I.E.S. GOYA;AVDA GOYA 45
ZARAGOZA;ZARAGOZA;4;23;A;A;K;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;23;B;L;Z;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;24;A;A;K;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;24;B;L;Z;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;25;A;A;K;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;4;25;B;L;Z;C.E.I.P. RECARTE Y ORNAT;AVDA SAN JUAN BOSCO 7
ZARAGOZA;ZARAGOZA;4;27;A;A;K;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;27;B;L;Z;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;28;A;A;K;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;28;B;L;Z;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;29;A;A;K;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;29;B;L;Z;I.E.S. CORONA DE ARAGON;CALLE CORONA DE ARAGON 35
ZARAGOZA;ZARAGOZA;4;31;U;A;Z;C.E.I.P. BASILIO PARAISO;CALLE SUPERVIA 29
ZARAGOZA;ZARAGOZA;4;33;A;A;K;C.E.I.P. DOCTOR AZUA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;33;B;L;Z;C.E.I.P. DOCTOR AZUA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;34;A;A;K;C.E.I.P. DOCTOR AZUA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;34;B;L;Z;C.E.I.P. DOCTOR AZUA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;35;U;A;Z;I.E.S. MIGUEL CATALAN;PASEO ISABEL LA CATOLICA 3
ZARAGOZA;ZARAGOZA;4;36;A;A;K;I.E.S. MIGUEL CATALAN;PASEO ISABEL LA CATOLICA 3
ZARAGOZA;ZARAGOZA;4;36;B;L;Z;I.E.S. MIGUEL CATALAN;PASEO ISABEL LA CATOLICA 3
ZARAGOZA;ZARAGOZA;4;37;A;A;K;I.E.S. MIGUEL CATALAN;PASEO ISABEL LA CATOLICA 3
ZARAGOZA;ZARAGOZA;4;37;B;L;Z;I.E.S. MIGUEL CATALAN;PASEO ISABEL LA CATOLICA 3
ZARAGOZA;ZARAGOZA;4;38;A;A;K;COLEGIO MADRE MARIA ROSA MOLAS;VIA IBERICA 25
ZARAGOZA;ZARAGOZA;4;38;B;L;Z;COLEGIO MADRE MARIA ROSA MOLAS;VIA IBERICA 25
ZARAGOZA;ZARAGOZA;4;39;U;A;Z;COLEGIO MADRE MARIA ROSA MOLAS;VIA IBERICA 25
ZARAGOZA;ZARAGOZA;4;40;A;A;K;COLEGIO MADRE MARIA ROSA MOLAS;VIA IBERICA 25
ZARAGOZA;ZARAGOZA;4;40;B;L;Z;COLEGIO MADRE MARIA ROSA MOLAS;VIA IBERICA 25
ZARAGOZA;ZARAGOZA;4;41;A;A;K;COLEGIO MADRE MARIA ROSA MOLAS;VIA IBERICA 25
ZARAGOZA;ZARAGOZA;4;41;B;L;Z;COLEGIO MADRE MARIA ROSA MOLAS;VIA IBERICA 25
ZARAGOZA;ZARAGOZA;4;42;A;A;F;I.E.S. VIRGEN DEL PILAR;PASEO REYES DE ARAGON 20
ZARAGOZA;ZARAGOZA;4;42;B;G;M;I.E.S. VIRGEN DEL PILAR;PASEO REYES DE ARAGON 20
ZARAGOZA;ZARAGOZA;4;42;C;N;Z;I.E.S. VIRGEN DEL PILAR;PASEO REYES DE ARAGON 20
ZARAGOZA;ZARAGOZA;4;43;A;A;K;I.E.S. MIGUEL SERVET;PASEO RUISEORES 49
ZARAGOZA;ZARAGOZA;4;43;B;L;Z;I.E.S. MIGUEL SERVET;PASEO RUISEORES 49
ZARAGOZA;ZARAGOZA;4;44;A;A;K;EDIFICIO SEMINARIO;VIA HISPANIDAD 20
ZARAGOZA;ZARAGOZA;4;44;B;L;Z;EDIFICIO SEMINARIO;VIA HISPANIDAD 20
ZARAGOZA;ZARAGOZA;4;45;A;A;K;COLEGIO MADRE MARIA ROSA MOLAS;VIA IBERICA 25
ZARAGOZA;ZARAGOZA;4;45;B;L;Z;COLEGIO MADRE MARIA ROSA MOLAS;VIA IBERICA 25
ZARAGOZA;ZARAGOZA;4;48;A;A;K;C.E.I.P. CESAREO ALIERTA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;48;B;L;Z;C.E.I.P. CESAREO ALIERTA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;49;U;A;Z;C.E.I.P. DOCTOR AZUA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;51;A;A;K;EDIFICIO SEMINARIO;VIA HISPANIDAD 20
ZARAGOZA;ZARAGOZA;4;51;B;L;Z;EDIFICIO SEMINARIO;VIA HISPANIDAD 20
ZARAGOZA;ZARAGOZA;4;52;U;A;Z;C.E.I.P. BASILIO PARAISO;CALLE SUPERVIA 29
ZARAGOZA;ZARAGOZA;4;53;A;A;K;C.E.I.P. MONTECANAL;CALLE TOMAS LEZAUN 15
ZARAGOZA;ZARAGOZA;4;53;B;L;Z;C.E.I.P. MONTECANAL;CALLE TOMAS LEZAUN 15
ZARAGOZA;ZARAGOZA;4;54;A;A;L;C.E.I.P. DOCTOR AZUA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;54;B;M;Z;C.E.I.P. DOCTOR AZUA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;55;A;A;K;EDIFICIO SEMINARIO;VIA HISPANIDAD 20
ZARAGOZA;ZARAGOZA;4;55;B;L;Z;EDIFICIO SEMINARIO;VIA HISPANIDAD 20
ZARAGOZA;ZARAGOZA;4;56;A;A;F;C.E.I.P. CESAREO ALIERTA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;56;B;G;M;C.E.I.P. CESAREO ALIERTA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;56;C;N;Z;C.E.I.P. CESAREO ALIERTA;CALLE PEDRO III EL GRANDE 4
ZARAGOZA;ZARAGOZA;4;57;A;A;F;C.E.I.P. MONTECANAL;CALLE TOMAS LEZAUN 15
ZARAGOZA;ZARAGOZA;4;57;B;G;Z;C.E.I.P. MONTECANAL;CALLE TOMAS LEZAUN 15
ZARAGOZA;ZARAGOZA;4;58;A;A;K;C.P.I. ROSALES DEL CANAL;CALLE SAN JUAN BAUTISTA DE LA SALLE 21
ZARAGOZA;ZARAGOZA;4;58;B;L;Z;C.P.I. ROSALES DEL CANAL;CALLE SAN JUAN BAUTISTA DE LA
ZARAGOZA;ZARAGOZA;4;59;A;A;K;C.P.I. ROSALES DEL CANAL;CALLE SAN JUAN BAUTISTA DE LA SALLE 21
ZARAGOZA;ZARAGOZA;4;59;B;L;Z;C.P.I. ROSALES DEL CANAL;CALLE SAN JUAN BAUTISTA DE LA SALLE 21
ZARAGOZA;ZARAGOZA;4;60;A;A;K;C.E.I.P. VALDESPARTERA;CALLE VOLVER A EMPEZAR 7
ZARAGOZA;ZARAGOZA;4;60;B;L;Z;C.E.I.P. VALDESPARTERA;CALLE VOLVER A EMPEZAR 7
ZARAGOZA;ZARAGOZA;4;61;A;A;K;C.E.I.P. VALDESPARTERA;CALLE VOLVER A EMPEZAR 7
ZARAGOZA;ZARAGOZA;4;61;B;L;Z;C.E.I.P. VALDESPARTERA;CALLE VOLVER A EMPEZAR 7
ZARAGOZA;ZARAGOZA;4;62;A;A;F;C.P.I. ROSALES DEL CANAL;CALLE SAN JUAN BAUTISTA DE LA SALLE 21
ZARAGOZA;ZARAGOZA;4;62;B;G;M;C.P.I. ROSALES DEL CANAL;CALLE SAN JUAN BAUTISTA DE LA SALLE 21
ZARAGOZA;ZARAGOZA;4;62;C;N;Z;C.P.I. ROSALES DEL CANAL;CALLE SAN JUAN BAUTISTA DE LA SALLE 21
ZARAGOZA;ZARAGOZA;4;63;A;A;F;C.P.I. ROSALES DEL CANAL;CALLE SAN JUAN BAUTISTA DE LA SALLE 21
ZARAGOZA;ZARAGOZA;4;63;B;G;M;C.P.I. ROSALES DEL CANAL;CALLE SAN JUAN BAUTISTA DE LA SALLE 21
ZARAGOZA;ZARAGOZA;4;63;C;N;Z;C.P.I. ROSALES DEL CANAL;CALLE SAN JUAN BAUTISTA DE LA SALLE 21
ZARAGOZA;ZARAGOZA;4;64;A;A;K;C.P.I. SAN JORGE;CALLE EL TAMBOR DE HOJALATA 6
ZARAGOZA;ZARAGOZA;4;64;B;L;Z;C.P.I. SAN JORGE;CALLE EL TAMBOR DE HOJALATA 6
ZARAGOZA;ZARAGOZA;4;65;A;A;G;C.P.I. SAN JORGE;CALLE EL TAMBOR DE HOJALATA 6
ZARAGOZA;ZARAGOZA;4;65;B;H;N;C.P.I. SAN JORGE;CALLE EL TAMBOR DE HOJALATA 6
ZARAGOZA;ZARAGOZA;4;65;C;O;Z;C.P.I. SAN JORGE;CALLE EL TAMBOR DE HOJALATA 6
ZARAGOZA;ZARAGOZA;4;66;A;A;K;C.E.I.P. MONTECANAL;CALLE TOMAS LEZAUN 15
